transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,
566,23-04-19,8:55:22,5,12,5045,N,1,1,87,1,2.1,2.1,Y,2.1
566,23-04-19,8:55:22,5,12,5045,N,1,2,72,1,0,2.65,Y,2.65
569,23-04-19,10:09:37,5,26,0,Y,1,1,38,2,7.5,3.75,N,7.5
569,23-04-19,10:09:37,5,26,0,Y,1,2,64,1,0.8,0.8,N,0.8
570,23-04-19,9:15:29,5,28,0,Y,1,1,27,3,10.5,3.5,N,10.5
570,23-04-19,9:15:29,5,28,0,Y,1,5,77,1,3,3,N,3
574,23-04-19,9:08:40,5,26,5092,N,1,1,23,2,5,2.5,N,5
575,23-04-19,10:06:37,5,26,5049,Y,1,1,24,3,9,3,N,9
575,23-04-19,10:06:37,5,26,5049,Y,1,5,77,1,3,3,N,3
581,23-04-19,8:11:06,5,12,0,Y,1,1,39,3,12.75,4.25,N,12.75
581,23-04-19,8:11:06,5,12,0,Y,1,2,65,2,1.6,0.8,N,1.6
582,23-04-19,6:17:56,5,26,0,Y,1,1,34,2,4.9,2.45,N,4.9
586,23-04-19,6:11:00,5,12,0,N,1,1,26,2,6,3,N,6
586,23-04-19,6:11:00,5,12,0,N,1,5,69,1,3.25,3.25,N,3.25
587,23-04-19,7:40:23,5,12,0,N,1,1,60,2,7.5,3.75,N,7.5
615,23-04-19,7:53:39,5,26,5050,Y,1,1,87,1,3,3,N,3
619,23-04-19,9:15:26,5,28,0,Y,1,1,29,1,2.5,2.5,N,2.5
620,23-04-19,7:25:04,5,26,0,N,1,1,87,2,4.2,2.1,Y,4.2
620,23-04-19,7:25:04,5,26,0,N,1,2,72,2,0,2.65,Y,5.3
622,23-04-19,7:49:25,5,26,5767,N,1,1,45,3,9,3,N,9
632,23-04-19,10:16:10,5,12,0,N,1,1,36,2,7.5,3.75,N,7.5
643,23-04-19,9:08:25,5,12,0,N,1,1,26,1,3,3,N,3
644,23-04-19,9:38:26,5,26,0,N,1,1,36,1,3.75,3.75,N,3.75
650,23-04-19,8:37:21,5,12,5193,Y,1,1,30,1,3,3,N,3
662,23-04-19,6:37:32,5,12,0,N,1,1,29,2,5,2.5,N,5
670,23-04-19,10:32:34,5,28,5748,N,1,1,87,1,3,3,N,3
678,23-04-19,6:22:10,5,28,5665,N,1,1,51,1,3,3,N,3
680,23-04-19,6:56:45,5,26,0,Y,1,1,31,2,4.4,2.2,N,4.4
680,23-04-19,6:56:45,5,26,0,Y,1,5,76,1,3.5,3.5,N,3.5
683,23-04-19,8:52:30,5,12,0,N,1,1,87,3,6.3,2.1,Y,6.3
683,23-04-19,8:52:30,5,12,0,N,1,2,72,3,0,2.65,Y,7.95
684,23-04-19,8:06:40,5,28,0,Y,1,1,36,1,3.75,3.75,N,3.75
689,23-04-19,8:27:57,5,12,0,N,1,1,49,1,3,3,N,3
689,23-04-19,8:27:57,5,12,0,N,1,5,76,1,3.5,3.5,N,3.5
694,23-04-19,7:42:26,5,12,0,Y,1,1,59,1,4.5,4.5,N,4.5
694,23-04-19,7:42:26,5,12,0,Y,1,5,69,1,3.25,3.25,N,3.25
695,23-04-19,8:52:30,5,26,5521,N,1,1,32,1,3,3,N,3
696,23-04-19,7:11:50,5,28,0,N,1,1,43,3,9,3,N,9
702,23-04-19,9:42:40,5,28,0,Y,1,1,22,3,6,2,N,6
704,23-04-19,10:01:08,5,12,5427,Y,1,1,36,2,7.5,3.75,N,7.5
717,23-04-19,9:32:14,5,28,5749,Y,1,1,31,3,6.6,2.2,N,6.6
729,23-04-19,6:41:59,5,28,5142,N,1,1,44,1,2.5,2.5,N,2.5
733,23-04-19,10:02:54,5,12,0,N,1,1,55,2,8,4,N,8
734,23-04-19,10:20:39,5,12,0,N,1,1,46,1,2.5,2.5,N,2.5
736,23-04-19,9:33:09,5,26,5237,Y,1,1,56,3,7.65,2.55,N,7.65
740,23-04-19,10:01:58,5,12,0,N,1,1,60,1,3.75,3.75,N,3.75
740,23-04-19,10:01:58,5,12,0,N,1,5,73,1,3.75,3.75,N,3.75
743,23-04-19,6:37:19,5,26,0,N,1,1,35,1,3.1,3.1,N,3.1
748,23-04-19,9:53:12,5,12,0,N,1,1,60,3,11.25,3.75,N,11.25
754,23-04-19,7:09:45,5,26,0,Y,1,1,23,3,7.5,2.5,N,7.5
761,23-04-19,9:23:18,5,28,0,N,1,1,52,1,2.5,2.5,N,2.5
765,23-04-19,9:21:28,5,28,0,Y,1,1,22,1,2,2,N,2
768,23-04-19,6:41:03,5,12,5538,Y,1,1,45,2,6,3,N,6
772,23-04-19,9:18:16,5,26,0,N,1,1,26,1,3,3,N,3
774,23-04-19,8:23:26,5,28,5020,N,1,1,48,3,7.5,2.5,N,7.5
777,23-04-19,6:37:22,5,12,5621,N,1,1,31,1,2.2,2.2,N,2.2
781,23-04-19,9:55:44,5,28,0,N,1,1,59,3,13.5,4.5,N,13.5
782,23-04-19,7:50:03,5,12,5085,Y,1,1,33,2,7,3.5,N,7
786,23-04-19,10:42:07,5,26,0,N,1,1,40,1,3.75,3.75,N,3.75
786,23-04-19,10:42:07,5,26,0,N,1,2,64,2,1.6,0.8,N,1.6
800,23-04-19,6:54:04,5,26,0,N,1,1,46,3,7.5,2.5,N,7.5
800,23-04-19,6:54:04,5,26,0,N,1,5,76,1,3.5,3.5,N,3.5
812,23-04-19,6:29:58,5,12,5526,Y,1,1,23,1,2.5,2.5,N,2.5
814,23-04-19,6:59:56,5,26,0,Y,1,1,46,3,7.5,2.5,N,7.5
814,23-04-19,6:59:56,5,26,0,Y,7,1,15,1,9.25,9.25,N,9.25
819,23-04-19,10:56:39,5,26,5881,Y,1,1,59,3,13.5,4.5,N,13.5
826,23-04-19,10:40:11,5,28,0,Y,1,1,34,2,4.9,2.45,N,4.9
828,23-04-19,10:11:25,5,26,0,Y,1,1,39,1,4.25,4.25,N,4.25
828,23-04-19,10:11:25,5,26,0,Y,1,2,84,1,0.8,0.8,N,0.8
828,23-04-19,10:11:25,5,26,0,Y,1,5,76,1,3.5,3.5,N,3.5
830,23-04-19,10:35:28,5,26,0,Y,1,1,53,1,3,3,N,3
835,23-04-19,8:14:13,5,26,0,Y,1,1,45,1,3,3,N,3
845,23-04-19,6:21:44,5,26,5189,Y,1,1,44,2,5,2.5,N,5
852,23-04-19,7:06:52,5,12,5310,Y,1,1,25,2,4.4,2.2,N,4.4
852,23-04-19,7:06:52,5,12,5310,Y,7,1,7,1,19.75,19.75,N,19.75
854,23-04-19,10:05:29,5,28,5059,Y,1,1,30,2,6,3,N,6
856,23-04-19,9:43:01,5,12,0,Y,1,1,47,1,3,3,N,3
856,23-04-19,9:43:01,5,12,0,Y,1,5,70,1,3.25,3.25,N,3.25
858,23-04-19,9:38:13,5,28,0,Y,1,1,46,1,2.5,2.5,N,2.5
870,23-04-19,10:02:52,5,12,0,N,1,1,24,3,9,3,N,9
872,23-04-19,10:02:52,5,12,0,N,1,1,54,1,2.5,2.5,N,2.5
875,23-04-19,10:12:40,5,28,0,N,1,1,50,1,2.5,2.5,N,2.5
876,23-04-19,9:43:55,5,28,0,Y,1,1,57,1,3.1,3.1,N,3.1
880,23-04-19,6:56:20,5,12,5431,Y,1,1,49,2,6,3,N,6
881,23-04-19,9:16:42,5,12,0,N,1,1,30,1,3,3,N,3
881,23-04-19,9:16:42,5,12,0,N,1,5,71,1,3.75,3.75,N,3.75
899,23-04-19,10:03:40,5,28,0,Y,1,1,44,3,7.5,2.5,N,7.5
911,23-04-19,8:56:00,5,26,5745,N,1,1,28,2,4,2,N,4
915,23-04-19,6:34:05,5,12,0,N,1,1,51,3,9,3,N,9
922,23-04-19,6:33:54,5,28,5393,N,1,1,45,3,9,3,N,9
924,23-04-19,10:52:14,5,26,0,N,1,1,60,2,7.5,3.75,N,7.5
929,23-04-19,8:29:04,5,28,0,N,1,1,37,3,9,3,N,9
929,23-04-19,8:29:04,5,28,0,N,1,2,84,1,0.8,0.8,N,0.8
933,23-04-19,9:23:46,5,28,0,Y,1,1,24,1,3,3,N,3
933,23-04-19,9:23:46,5,28,0,Y,1,5,73,1,3.75,3.75,N,3.75
945,23-04-19,6:50:42,5,28,0,N,1,1,40,3,11.25,3.75,N,11.25
945,23-04-19,6:50:42,5,28,0,N,1,2,65,2,1.6,0.8,N,1.6
947,23-04-19,7:54:31,5,12,5452,N,1,1,46,1,2.5,2.5,N,2.5
955,23-04-19,7:59:07,5,28,0,Y,1,1,32,2,6,3,N,6
974,23-04-19,7:08:50,5,26,0,Y,1,1,48,2,5,2.5,N,5
981,23-04-19,10:33:05,5,12,0,N,1,1,53,1,3,3,N,3
983,23-04-19,9:14:28,5,26,5853,Y,1,1,29,2,5,2.5,N,5
987,23-04-19,8:38:32,5,26,0,N,1,1,31,3,6.6,2.2,N,6.6
990,23-04-19,9:10:25,5,28,0,N,1,1,38,1,3.75,3.75,N,3.75
990,23-04-19,9:10:25,5,28,0,N,1,2,84,1,0.8,0.8,N,0.8
990,23-04-19,9:10:25,5,28,0,N,1,5,77,1,3,3,N,3
995,23-04-19,9:56:03,5,28,5211,N,1,1,27,1,3.5,3.5,N,3.5
995,23-04-19,9:56:03,5,28,5211,N,1,5,78,1,4.5,4.5,N,4.5
997,23-04-19,8:41:49,5,28,0,N,1,1,48,1,2.5,2.5,N,2.5
1008,23-04-19,8:49:08,5,28,0,N,1,1,38,3,11.25,3.75,N,11.25
1008,23-04-19,8:49:08,5,28,0,N,1,2,63,2,1.6,0.8,N,1.6
1015,23-04-19,10:43:48,5,28,5033,N,1,1,51,2,6,3,N,6
1015,23-04-19,10:43:48,5,28,5033,N,1,5,78,1,4.5,4.5,N,4.5
1022,23-04-19,9:16:08,5,12,0,Y,1,1,59,1,4.5,4.5,N,4.5
1027,23-04-19,6:17:26,5,28,0,N,1,1,60,3,11.25,3.75,N,11.25
1038,23-04-19,7:17:15,5,28,5232,Y,1,1,32,2,6,3,N,6
1047,23-04-19,7:22:14,5,12,0,Y,1,1,35,3,9.3,3.1,N,9.3
1056,23-04-19,10:19:02,5,12,0,Y,1,1,33,1,3.5,3.5,N,3.5
1060,23-04-19,7:03:31,5,12,0,N,1,1,27,1,3.5,3.5,N,3.5
1061,23-04-19,10:21:16,5,26,5801,N,1,1,34,2,4.9,2.45,N,4.9
1073,23-04-19,7:20:00,5,26,0,Y,1,1,87,1,2.1,2.1,Y,2.1
1073,23-04-19,7:20:00,5,26,0,Y,1,2,72,1,0,2.65,Y,2.65
1073,23-04-19,7:20:00,5,26,0,Y,7,1,16,1,8.95,8.95,N,8.95
1075,23-04-19,6:33:39,5,26,5363,N,1,1,27,1,3.5,3.5,N,3.5
1075,23-04-19,6:33:39,5,26,5363,N,1,5,76,1,3.5,3.5,N,3.5
1078,23-04-19,9:02:22,5,28,5867,N,1,1,24,2,6,3,N,6
1081,23-04-19,7:23:46,5,12,0,Y,1,1,26,3,9,3,N,9
1083,23-04-19,7:58:31,5,12,0,Y,1,1,47,1,3,3,N,3
1088,23-04-19,8:58:23,5,26,5804,Y,1,1,38,3,11.25,3.75,N,11.25
1088,23-04-19,8:58:23,5,26,5804,Y,1,2,65,2,1.6,0.8,N,1.6
1089,23-04-19,10:16:35,5,26,0,Y,1,1,57,2,6.2,3.1,N,6.2
1089,23-04-19,10:16:35,5,26,0,Y,1,5,71,1,3.75,3.75,N,3.75
1093,23-04-19,8:21:47,5,12,5804,Y,1,1,55,3,12,4,N,12
1093,23-04-19,8:21:47,5,12,5804,Y,1,5,69,1,3.25,3.25,N,3.25
1099,23-04-19,7:00:37,5,12,5479,Y,1,1,54,3,7.5,2.5,N,7.5
1101,23-04-19,10:01:31,5,26,0,Y,1,1,23,3,7.5,2.5,N,7.5
1101,23-04-19,10:01:31,5,26,0,Y,1,5,74,1,3.5,3.5,N,3.5
1104,23-04-19,7:50:48,5,28,0,N,1,1,40,1,3.75,3.75,N,3.75
1104,23-04-19,7:50:48,5,28,0,N,1,2,84,2,1.6,0.8,N,1.6
1107,23-04-19,9:05:33,5,12,5335,Y,1,1,47,2,6,3,N,6
1109,23-04-19,10:52:04,5,26,0,Y,1,1,25,3,6.6,2.2,N,6.6
1121,23-04-19,6:28:13,5,26,0,N,1,1,61,2,9.5,4.75,N,9.5
1125,23-04-19,7:13:46,5,12,5610,Y,1,1,46,1,2.5,2.5,N,2.5
1125,23-04-19,7:13:46,5,12,5610,Y,7,1,5,1,15,15,N,15
1133,23-04-19,6:05:57,5,28,0,N,1,1,45,2,6,3,N,6
1133,23-04-19,6:05:57,5,28,0,N,1,5,79,1,3.75,3.75,N,3.75
1146,23-04-19,6:36:56,5,28,0,N,1,1,36,3,11.25,3.75,N,11.25
1149,23-04-19,9:51:07,5,28,5272,Y,1,1,34,1,2.45,2.45,N,2.45
1153,23-04-19,9:39:05,5,28,0,Y,1,1,34,1,2.45,2.45,N,2.45
1160,23-04-19,6:52:57,5,28,0,Y,1,1,27,1,3.5,3.5,N,3.5
1162,23-04-19,10:54:55,5,26,5042,N,1,1,43,3,9,3,N,9
1166,23-04-19,7:14:19,5,26,0,Y,1,1,61,1,4.75,4.75,N,4.75
1171,23-04-19,6:53:09,5,28,0,Y,1,1,49,2,6,3,N,6
1187,23-04-19,7:39:13,5,28,0,N,1,1,39,2,8.5,4.25,N,8.5
1187,23-04-19,7:39:13,5,28,0,N,1,2,65,2,1.6,0.8,N,1.6
1190,23-04-19,6:14:00,5,12,5806,N,1,1,26,1,3,3,N,3
1194,23-04-19,10:08:45,5,26,0,N,1,1,50,1,2.5,2.5,N,2.5
1196,23-04-19,8:37:58,5,26,0,Y,1,1,33,2,7,3.5,N,7
1197,23-04-19,10:15:54,5,12,0,Y,1,1,59,3,13.5,4.5,N,13.5
1207,23-04-19,6:45:40,5,12,0,N,1,1,40,3,11.25,3.75,N,11.25
1207,23-04-19,6:45:40,5,12,0,N,1,2,64,1,0.8,0.8,N,0.8
1218,23-04-19,6:36:44,5,12,0,Y,1,1,22,3,6,2,N,6
1222,23-04-19,10:34:55,5,12,0,N,1,1,39,1,4.25,4.25,N,4.25
1222,23-04-19,10:34:55,5,12,0,N,1,2,63,1,0.8,0.8,N,0.8
1224,23-04-19,8:54:09,5,12,0,Y,1,1,54,3,7.5,2.5,N,7.5
1228,23-04-19,10:42:48,5,26,0,N,1,1,60,2,7.5,3.75,N,7.5
1230,23-04-19,8:19:57,5,12,0,Y,1,1,47,3,9,3,N,9
1232,23-04-19,10:12:14,5,12,0,N,1,1,42,2,5,2.5,N,5
1233,23-04-19,6:06:30,5,26,5459,Y,1,1,34,2,4.9,2.45,N,4.9
1236,23-04-19,7:08:08,5,26,0,N,1,1,56,2,5.1,2.55,N,5.1
1236,23-04-19,7:08:08,5,26,0,N,1,5,78,1,4.5,4.5,N,4.5
1238,23-04-19,6:20:58,5,28,0,N,1,1,32,2,6,3,N,6
1244,23-04-19,7:25:53,5,12,0,Y,1,1,61,2,9.5,4.75,N,9.5
1244,23-04-19,7:25:53,5,12,0,Y,1,5,71,1,3.75,3.75,N,3.75
1245,23-04-19,9:00:38,5,26,5610,N,1,1,37,3,9,3,N,9
1245,23-04-19,9:00:38,5,26,5610,N,1,2,65,2,1.6,0.8,N,1.6
1249,23-04-19,8:04:11,5,28,0,Y,1,1,28,2,4,2,N,4
1250,23-04-19,8:08:20,5,12,0,Y,1,1,39,1,4.25,4.25,N,4.25
1250,23-04-19,8:08:20,5,12,0,Y,1,2,65,1,0.8,0.8,N,0.8
1266,23-04-19,6:18:07,5,28,5783,Y,1,1,28,2,4,2,N,4
1266,23-04-19,6:18:07,5,28,5783,Y,7,1,18,1,10.95,10.95,N,10.95
1269,23-04-19,7:38:29,5,12,0,Y,1,1,43,1,3,3,N,3
1271,23-04-19,8:59:38,5,26,0,Y,1,1,35,1,3.1,3.1,N,3.1
1275,23-04-19,7:00:21,5,12,0,N,1,1,44,3,7.5,2.5,N,7.5
1275,23-04-19,7:00:21,5,12,0,N,1,5,76,1,3.5,3.5,N,3.5
1277,23-04-19,9:06:09,5,26,0,Y,1,1,23,2,5,2.5,N,5
1279,23-04-19,10:26:59,5,12,0,Y,1,1,24,1,3,3,N,3
1279,23-04-19,10:26:59,5,12,0,Y,1,5,70,1,3.25,3.25,N,3.25
1281,23-04-19,14:00:33,5,29,0,N,1,1,60,2,7.5,3.75,N,7.5
1288,23-04-19,13:48:09,5,27,0,Y,1,1,33,1,3.5,3.5,N,3.5
1289,23-04-19,16:55:09,5,29,5391,N,1,1,37,3,9,3,N,9
1289,23-04-19,16:55:09,5,29,5391,N,1,2,63,1,0.8,0.8,N,0.8
1312,23-04-19,14:17:16,5,27,0,Y,1,1,61,1,4.75,4.75,N,4.75
1322,23-04-19,13:54:09,5,27,0,N,1,1,49,2,6,3,N,6
1326,23-04-19,17:01:31,5,29,0,Y,1,1,31,2,4.4,2.2,N,4.4
1332,23-04-19,11:04:11,5,29,5530,N,1,1,32,2,6,3,N,6
1334,23-04-19,11:11:20,5,27,5680,Y,1,1,54,2,5,2.5,N,5
1335,23-04-19,17:52:44,5,27,5796,N,1,1,27,1,3.5,3.5,N,3.5
1335,23-04-19,17:52:44,5,27,5796,N,1,5,75,1,3.5,3.5,N,3.5
1337,23-04-19,13:55:08,5,29,5880,Y,1,1,22,3,6,2,N,6
1338,23-04-19,13:42:34,5,29,5534,N,1,1,34,2,4.9,2.45,N,4.9
1338,23-04-19,13:42:34,5,29,5534,N,1,5,77,1,3,3,N,3
1339,23-04-19,14:13:06,5,27,0,N,1,1,28,1,2,2,N,2
1344,23-04-19,15:55:20,5,27,5359,Y,1,1,55,1,4,4,N,4
1348,23-04-19,11:39:04,5,27,5556,N,1,1,32,3,9,3,N,9
1349,23-04-19,11:53:12,5,29,5526,Y,1,1,43,2,6,3,N,6
1353,23-04-19,16:59:36,5,29,0,N,1,1,32,3,9,3,N,9
1381,23-04-19,17:03:27,5,27,5141,Y,1,1,54,2,5,2.5,N,5
1381,23-04-19,17:03:27,5,27,5141,Y,1,5,74,1,3.5,3.5,N,3.5
1399,23-04-19,11:12:07,5,27,0,Y,1,1,22,1,2,2,N,2
1400,23-04-19,17:36:32,5,29,5028,N,1,1,39,2,8.5,4.25,N,8.5
1400,23-04-19,17:36:32,5,29,5028,N,1,2,64,2,1.6,0.8,N,1.6
1400,23-04-19,17:36:32,5,29,5028,N,1,5,72,1,3.25,3.25,N,3.25
1403,23-04-19,12:51:39,5,29,0,N,1,1,56,2,5.1,2.55,N,5.1
1404,23-04-19,13:17:14,5,29,0,Y,1,1,40,1,3.75,3.75,N,3.75
1404,23-04-19,13:17:14,5,29,0,Y,1,2,64,1,0.8,0.8,N,0.8
1418,23-04-19,14:55:35,5,29,5291,Y,1,1,23,2,5,2.5,N,5
1420,23-04-19,15:39:09,5,27,0,N,1,1,52,1,2.5,2.5,N,2.5
1426,23-04-19,13:40:54,5,29,5003,N,1,1,36,2,7.5,3.75,N,7.5
1433,23-04-19,12:36:51,5,27,0,Y,1,1,29,2,5,2.5,N,5
1433,23-04-19,12:36:51,5,27,0,Y,1,5,69,1,3.25,3.25,N,3.25
1437,23-04-19,15:33:38,5,27,5672,N,1,1,61,3,14.25,4.75,N,14.25
1440,23-04-19,13:35:41,5,29,0,Y,1,1,23,2,5,2.5,N,5
1446,23-04-19,11:46:22,5,29,0,Y,1,1,52,2,5,2.5,N,5
1446,23-04-19,11:46:22,5,29,0,Y,7,1,14,1,8.95,8.95,N,8.95
1454,23-04-19,14:18:34,5,29,0,Y,1,1,23,2,5,2.5,N,5
1457,23-04-19,11:02:17,5,29,5651,Y,1,1,32,2,6,3,N,6
1474,23-04-19,17:32:12,5,27,0,N,1,1,41,3,12.75,4.25,N,12.75
1474,23-04-19,17:32:12,5,27,0,N,1,2,84,1,0.8,0.8,N,0.8
1475,23-04-19,12:28:29,5,29,0,Y,1,1,57,2,6.2,3.1,N,6.2
1477,23-04-19,15:07:58,5,29,5012,N,1,1,42,2,5,2.5,N,5
1478,23-04-19,13:53:01,5,27,0,Y,1,1,31,3,6.6,2.2,N,6.6
1479,23-04-19,14:56:30,5,29,0,Y,1,1,50,1,2.5,2.5,N,2.5
1484,23-04-19,11:43:00,5,27,0,Y,1,1,39,1,4.25,4.25,N,4.25
1484,23-04-19,11:43:00,5,27,0,Y,1,2,65,2,1.6,0.8,N,1.6
1488,23-04-19,11:01:41,5,29,0,N,1,1,24,3,9,3,N,9
1491,23-04-19,11:33:39,5,27,0,N,1,1,40,3,11.25,3.75,N,11.25
1491,23-04-19,11:33:39,5,27,0,N,1,2,65,2,1.6,0.8,N,1.6
1499,23-04-19,11:50:25,5,29,0,Y,1,1,57,1,3.1,3.1,N,3.1
1503,23-04-19,14:18:13,5,29,5791,Y,1,1,32,2,6,3,N,6
1505,23-04-19,11:36:01,5,27,5026,Y,1,1,45,1,3,3,N,3
1511,23-04-19,18:19:42,5,27,0,Y,1,1,30,2,6,3,N,6
1511,23-04-19,18:19:42,5,27,0,Y,1,5,70,1,3.25,3.25,N,3.25
1517,23-04-19,14:29:48,5,29,0,N,1,1,44,3,7.5,2.5,N,7.5
1518,23-04-19,13:01:50,5,29,0,Y,1,1,24,3,9,3,N,9
1522,23-04-19,17:45:56,5,27,5935,Y,1,1,30,1,3,3,N,3
1525,23-04-19,11:06:53,5,29,0,N,1,1,23,1,2.5,2.5,N,2.5
1527,23-04-19,12:22:02,5,27,0,N,1,1,57,2,6.2,3.1,N,6.2
1538,23-04-19,17:32:45,5,27,0,N,1,1,45,1,3,3,N,3
1541,23-04-19,13:26:11,5,27,0,Y,1,1,40,2,7.5,3.75,N,7.5
1541,23-04-19,13:26:11,5,27,0,Y,1,2,63,1,0.8,0.8,N,0.8
1543,23-04-19,16:21:42,5,29,0,N,1,1,34,2,4.9,2.45,N,4.9
1547,23-04-19,16:09:07,5,29,0,Y,1,1,52,3,7.5,2.5,N,7.5
1555,23-04-19,18:24:00,5,27,0,Y,1,1,34,3,7.35,2.45,N,7.35
1557,23-04-19,16:01:47,5,29,0,Y,1,1,42,2,5,2.5,N,5
1558,23-04-19,15:57:50,5,27,5201,Y,1,1,87,1,3,3,N,3
1559,23-04-19,16:08:31,5,29,5670,N,1,1,32,2,6,3,N,6
1561,23-04-19,16:36:05,5,27,0,N,1,1,40,1,3.75,3.75,N,3.75
1561,23-04-19,16:36:05,5,27,0,N,1,2,63,1,0.8,0.8,N,0.8
1566,23-04-19,16:12:29,5,27,0,N,1,1,25,3,6.6,2.2,N,6.6
1570,23-04-19,12:02:28,5,27,0,N,1,1,48,3,7.5,2.5,N,7.5
1573,23-04-19,15:08:46,5,29,0,N,1,1,23,3,7.5,2.5,N,7.5
1573,23-04-19,15:08:46,5,29,0,N,7,1,17,1,9.5,9.5,N,9.5
1580,23-04-19,17:54:35,5,27,5110,Y,1,1,26,2,6,3,N,6
1596,23-04-19,12:31:50,5,27,5203,N,1,1,51,3,9,3,N,9
1603,23-04-19,13:23:56,5,27,0,N,1,1,36,1,3.75,3.75,N,3.75
1611,23-04-19,14:41:31,5,27,0,Y,1,1,50,1,2.5,2.5,N,2.5
1611,23-04-19,14:41:31,5,27,0,Y,1,5,73,1,3.75,3.75,N,3.75
1624,23-04-19,11:35:42,5,29,5176,N,1,1,51,3,9,3,N,9
1633,23-04-19,11:15:20,5,27,5844,N,1,1,24,2,6,3,N,6
1638,23-04-19,11:47:26,5,29,5185,N,1,1,31,2,4.4,2.2,N,4.4
1640,23-04-19,16:16:06,5,27,5124,Y,1,1,59,1,4.5,4.5,N,4.5
1640,23-04-19,16:16:06,5,27,5124,Y,7,1,15,1,9.25,9.25,N,9.25
1651,23-04-19,15:17:03,5,27,0,N,1,1,33,2,7,3.5,N,7
1654,23-04-19,12:38:21,5,27,5756,N,1,1,26,2,6,3,N,6
1660,23-04-19,13:45:53,5,29,5646,N,1,1,44,3,7.5,2.5,N,7.5
1669,23-04-19,18:00:26,5,27,0,Y,1,1,87,2,6,3,N,6
1670,23-04-19,13:39:14,5,29,5171,Y,1,1,37,1,3,3,N,3
1670,23-04-19,13:39:14,5,29,5171,Y,1,2,63,1,0.8,0.8,N,0.8
1672,23-04-19,15:43:35,5,29,0,Y,1,1,39,2,8.5,4.25,N,8.5
1672,23-04-19,15:43:35,5,29,0,Y,1,2,63,1,0.8,0.8,N,0.8
1678,23-04-19,12:22:51,5,29,5014,N,1,1,57,1,3.1,3.1,N,3.1
1681,23-04-19,14:13:45,5,27,5866,Y,1,1,32,3,9,3,N,9
1683,23-04-19,15:54:10,5,27,0,N,1,1,54,3,7.5,2.5,N,7.5
1687,23-04-19,18:03:54,5,27,0,N,1,1,47,3,9,3,N,9
1690,23-04-19,14:27:06,5,29,5083,N,1,1,26,1,3,3,N,3
1695,23-04-19,16:15:22,5,27,0,N,1,1,51,2,6,3,N,6
1702,23-04-19,13:03:41,5,29,0,Y,1,1,87,3,9,3,N,9
1721,23-04-19,17:53:52,5,29,0,N,1,1,37,1,3,3,N,3
1721,23-04-19,17:53:52,5,29,0,N,1,2,64,1,0.8,0.8,N,0.8
1726,23-04-19,18:21:45,5,29,5026,N,1,1,47,2,6,3,N,6
1726,23-04-19,18:21:45,5,29,5026,N,1,5,79,1,3.75,3.75,N,3.75
1727,23-04-19,14:04:14,5,29,0,N,1,1,24,1,3,3,N,3
1727,23-04-19,14:04:14,5,29,0,N,1,5,71,1,3.75,3.75,N,3.75
1730,23-04-19,16:56:17,5,27,0,N,1,1,32,3,9,3,N,9
1737,23-04-19,18:05:53,5,27,0,Y,1,1,39,2,8.5,4.25,N,8.5
1737,23-04-19,18:05:53,5,27,0,Y,1,2,64,2,1.6,0.8,N,1.6
1737,23-04-19,18:05:53,5,27,0,Y,1,5,69,1,3.25,3.25,N,3.25
1738,23-04-19,17:49:08,5,27,0,Y,1,1,29,1,2.5,2.5,N,2.5
1738,23-04-19,17:49:08,5,27,0,Y,1,5,72,1,3.25,3.25,N,3.25
1743,23-04-19,11:34:30,5,27,5512,N,1,1,33,2,7,3.5,N,7
1750,23-04-19,12:51:38,5,29,0,N,1,1,23,3,7.5,2.5,N,7.5
1761,23-04-19,11:32:27,5,27,5293,N,1,1,56,2,5.1,2.55,N,5.1
1776,23-04-19,12:29:44,5,27,5452,Y,1,1,50,2,5,2.5,N,5
1781,23-04-19,12:25:01,5,27,5005,N,1,1,32,2,6,3,N,6
1789,23-04-19,18:15:12,5,29,5807,N,1,1,36,1,3.75,3.75,N,3.75
1796,23-04-19,13:35:04,5,29,5825,N,1,1,33,3,10.5,3.5,N,10.5
1797,23-04-19,17:32:18,5,27,0,N,1,1,50,2,5,2.5,N,5
1798,23-04-19,16:38:45,5,27,5578,Y,1,1,29,1,2.5,2.5,N,2.5
1801,23-04-19,11:29:24,5,29,0,Y,1,1,87,2,4.2,2.1,Y,4.2
1801,23-04-19,11:29:24,5,29,0,Y,1,2,72,2,0,2.65,Y,5.3
1805,23-04-19,12:59:19,5,27,5637,Y,1,1,41,2,8.5,4.25,N,8.5
1805,23-04-19,12:59:19,5,27,5637,Y,1,2,64,1,0.8,0.8,N,0.8
1805,23-04-19,12:59:19,5,27,5637,Y,9,1,83,1,14,14,N,14
1817,23-04-19,17:34:31,5,27,0,Y,1,1,46,3,7.5,2.5,N,7.5
1818,23-04-19,17:45:49,5,27,5701,Y,1,1,52,3,7.5,2.5,N,7.5
1833,23-04-19,16:45:18,5,29,5750,N,1,1,38,1,3.75,3.75,N,3.75
1833,23-04-19,16:45:18,5,29,5750,N,1,2,64,1,0.8,0.8,N,0.8
1838,23-04-19,14:00:07,5,27,0,N,1,1,87,1,2.1,2.1,Y,2.1
